,lead_id,lead_indicator,date_part,source,customer_group,onboarding,customer_code
2426,10234,,,,,,
2427,10235,,,,,,
2428,10238,,,,,,
2429,10242,,,,,,
2430,10246,,,,,,
2431,10250,,,,,,
2432,10252,,,,,,
2433,10257,,,,,,
2434,10259,,,,,,
2435,10260,,,,,,
2436,10273,,,,,,
2437,10276,,,,,,
2438,10281,,,,,,
2439,10282,,,,,,
2440,10286,,,,,,
2441,10287,,,,,,
2442,10288,,,,,,
2443,10293,,,,,,
2444,10301,,,,,,
2445,10305,,,,,,
2446,10308,,,,,,
2447,10311,,,,,,
2448,10314,,,,,,
2449,10316,,,,,,
2450,10317,,,,,,
2451,10327,,,,,,
2452,10329,,,,,,
2453,10331,,,,,,
2454,10332,,,,,,
2455,10333,,,,,,
2456,10334,,,,,,
2457,10336,,,,,,
2458,10339,,,,,,
2459,10342,,,,,,
2460,10348,,,,,,
2461,10349,,,,,,
2462,10350,,,,,,
2463,10351,,,,,,
2464,10355,,,,,,
2465,10359,,,,,,
2466,10360,,,,,,
2467,10361,,,,,,
2468,10364,,,,,,
2469,10365,,,,,,
2470,10366,,,,,,
2471,10369,,,,,,
2472,10371,,,,,,
2473,10373,,,,,,
2474,10382,,,,,,
2475,10397,,,,,,
2476,10399,,,,,,
2477,10401,,,,,,
2478,10403,,,,,,
2479,10406,,,,,,
2480,10410,,,,,,
2481,10412,,,,,,
2482,10414,,,,,,
2483,10421,,,,,,
2484,10424,,,,,,
2485,10430,,,,,,
2486,10433,,,,,,
2487,10434,,,,,,
2488,10437,,,,,,
2489,10438,,,,,,
2490,10454,,,,,,
2491,10456,,,,,,
2492,10465,,,,,,
2493,10466,,,,,,
2494,10470,,,,,,
2495,10473,,,,,,
2496,10480,,,,,,
2497,10483,,,,,,
2498,10489,,,,,,
2499,10491,,,,,,
2500,10496,,,,,,
2501,10499,,,,,,
2502,10508,,,,,,
2503,10510,,,,,,
2504,10521,,,,,,
2505,10523,,,,,,
2506,10525,,,,,,
2507,10531,,,,,,
2508,10533,,,,,,
2509,10539,,,,,,
2510,10541,,,,,,
2511,10554,,,,,,
2512,10557,,,,,,
2513,10563,,,,,,
2514,10565,,,,,,
2515,10566,,,,,,
2516,10569,,,,,,
2517,10571,,,,,,
2518,10578,,,,,,
2519,10585,,,,,,
2520,10586,,,,,,
2521,10588,,,,,,
2522,10590,,,,,,
2523,10592,,,,,,
2524,10596,,,,,,
2525,10602,,,,,,
2526,10606,,,,,,
2527,10612,,,,,,
2528,10618,,,,,,
2529,10629,,,,,,
2530,10632,,,,,,
2531,10640,,,,,,
2532,10642,,,,,,
2533,10643,,,,,,
2534,10645,,,,,,
2535,10649,,,,,,
2536,10652,,,,,,
2537,10654,,,,,,
2538,10664,,,,,,
2539,10669,,,,,,
2540,10671,,,,,,
2541,10683,,,,,,
2542,10687,,,,,,
2543,10690,,,,,,
2544,10709,,,,,,
2545,10712,,,,,,
2546,10716,,,,,,
2547,10723,,,,,,
2548,10727,,,,,,
2549,10728,,,,,,
2550,10729,,,,,,
2551,10737,,,,,,
2552,10738,,,,,,
2553,10740,,,,,,
2554,10741,,,,,,
2555,10752,,,,,,
2556,10756,,,,,,
2557,10757,,,,,,
2558,10758,,,,,,
2559,10765,,,,,,
2560,10768,,,,,,
2561,10776,,,,,,
2562,10777,,,,,,
2563,10782,,,,,,
2564,10788,,,,,,
2565,10795,,,,,,
2566,10799,,,,,,
2567,10800,,,,,,
2568,10802,,,,,,
2569,10810,,,,,,
2570,10812,,,,,,
2571,10816,,,,,,
2572,10818,,,,,,
2573,10819,,,,,,
2574,10821,,,,,,
2575,10828,,,,,,
2576,10829,,,,,,
2577,10837,,,,,,
2578,10838,,,,,,
2579,10840,,,,,,
2580,10841,,,,,,
2581,10851,,,,,,
2582,10855,,,,,,
2583,10860,,,,,,
2584,10863,,,,,,
2585,10867,,,,,,
2586,10871,,,,,,
2587,10877,,,,,,
2588,10881,,,,,,
2589,10883,,,,,,
2590,10886,,,,,,
2591,10888,,,,,,
2592,10895,,,,,,
2593,10902,,,,,,
2594,10903,,,,,,
2595,10906,,,,,,
2596,10910,,,,,,
2597,10917,,,,,,
2598,10923,,,,,,
2599,10924,,,,,,
2600,10927,,,,,,
2601,10931,,,,,,
2602,10933,,,,,,
2603,10940,,,,,,
2604,10944,,,,,,
2605,10945,,,,,,
2606,10948,,,,,,
2607,10950,,,,,,
2608,10951,,,,,,
2609,10952,,,,,,
2610,10964,,,,,,
2611,10966,,,,,,
2612,10968,,,,,,
2613,10978,,,,,,
2614,10983,,,,,,
2615,10984,,,,,,
2616,10987,,,,,,
2617,10993,,,,,,
2618,10999,,,,,,
2619,11009,,,,,,
2620,11010,,,,,,
2621,11021,,,,,,
2622,11031,,,,,,
2623,11035,,,,,,
2624,11036,,,,,,
2625,11042,,,,,,
2626,11044,,,,,,
2627,11047,,,,,,
2628,11050,,,,,,
2629,11056,,,,,,
2630,11059,,,,,,
2631,11066,,,,,,
2632,11068,,,,,,
2633,11072,,,,,,
2634,11078,,,,,,
2635,11081,,,,,,
2636,11093,,,,,,
2637,11097,,,,,,
2638,11100,,,,,,
2639,11101,,,,,,
2640,11103,,,,,,
2641,11105,,,,,,
2642,11111,,,,,,
2643,11113,,,,,,
2644,11114,,,,,,
2645,11115,,,,,,
2646,11117,,,,,,
2647,11124,,,,,,
2648,11134,,,,,,
2649,11135,,,,,,
2650,11141,,,,,,
2651,11146,,,,,,
2652,11147,,,,,,
2653,11150,,,,,,
2654,11151,,,,,,
2655,11156,,,,,,
2656,11157,,,,,,
2657,11158,,,,,,
2658,11161,,,,,,
2659,11166,,,,,,
2660,11169,,,,,,
2661,11170,,,,,,
2662,11171,,,,,,
2663,11173,,,,,,
2664,11174,,,,,,
2665,11176,,,,,,
2666,11184,,,,,,
2667,11189,,,,,,
2668,11190,,,,,,
2669,11197,,,,,,
2670,11200,,,,,,
2671,11201,,,,,,
2672,11202,,,,,,
2673,11203,,,,,,
2674,11205,,,,,,
2675,11208,,,,,,
2676,11215,,,,,,
2677,11220,,,,,,
2678,11222,,,,,,
2679,11232,,,,,,
2680,11234,,,,,,
2681,11240,,,,,,
2682,11242,,,,,,
2683,11251,,,,,,
2684,11252,,,,,,
2685,11263,,,,,,
2686,11264,,,,,,
2687,11266,,,,,,
2688,11271,,,,,,
2689,11276,,,,,,
2690,11277,,,,,,
2691,11279,,,,,,
2692,11280,,,,,,
2693,11284,,,,,,
2694,11285,,,,,,
2695,11286,,,,,,
2696,11288,,,,,,
2697,11289,,,,,,
2698,11290,,,,,,
2699,11293,,,,,,
2700,11294,,,,,,
2701,11304,,,,,,
2702,11308,,,,,,
2703,11309,,,,,,
2704,11320,,,,,,
2705,11331,,,,,,
2706,11337,,,,,,
2707,11344,,,,,,
2708,11362,,,,,,
2709,11365,,,,,,
2710,11368,,,,,,
2711,11369,,,,,,
2712,11371,,,,,,
2713,11375,,,,,,
2714,11380,,,,,,
2715,11405,,,,,,
2716,11409,,,,,,
2717,11412,,,,,,
2718,11417,,,,,,
2719,11423,,,,,,
2720,11428,,,,,,
2721,11434,,,,,,
2722,11436,,,,,,
2723,11440,,,,,,
2724,11442,,,,,,
2725,11444,,,,,,
2726,11456,,,,,,
2727,11461,,,,,,
2728,11462,,,,,,
2729,11463,,,,,,
2730,11467,,,,,,
2731,11473,,,,,,
2732,11479,,,,,,
2733,11483,,,,,,
2734,11487,,,,,,
2735,11492,,,,,,
2736,11495,,,,,,
2737,11498,,,,,,
2738,11504,,,,,,
2739,11505,,,,,,
2740,11506,,,,,,
2741,11508,,,,,,
2742,11509,,,,,,
2743,11511,,,,,,
2744,11512,,,,,,
2745,11514,,,,,,
2746,11518,,,,,,
2747,11521,,,,,,
2748,11525,,,,,,
2749,11537,,,,,,
2750,11540,,,,,,
2751,11542,,,,,,
2752,11543,,,,,,
2753,11546,,,,,,
2754,11552,,,,,,
2755,11558,,,,,,
2756,11561,,,,,,
2757,11565,,,,,,
2758,11567,,,,,,
2759,11572,,,,,,
2760,11575,,,,,,
2761,11577,,,,,,
2762,11579,,,,,,
2763,11582,,,,,,
2764,11584,,,,,,
2765,11589,,,,,,
2766,11593,,,,,,
2767,11595,,,,,,
2768,11600,,,,,,
2769,11605,,,,,,
2770,11606,,,,,,
2771,11612,,,,,,
2772,11618,,,,,,
2773,11632,,,,,,
2774,11638,,,,,,
2775,11652,,,,,,
2776,11669,,,,,,
2777,11672,,,,,,
2778,11674,,,,,,
2779,11680,,,,,,
2780,11688,,,,,,
2781,11690,,,,,,
2782,11691,,,,,,
2783,11692,,,,,,
2784,11701,,,,,,
2785,11708,,,,,,
2786,11722,,,,,,
2787,11725,,,,,,
2788,11726,,,,,,
2789,11728,,,,,,
2790,11730,,,,,,
2791,11737,,,,,,
2792,11739,,,,,,
2793,11746,,,,,,
2794,11748,,,,,,
2795,11750,,,,,,
2796,11754,,,,,,
2797,11756,,,,,,
2798,11759,,,,,,
2799,11765,,,,,,
2800,11768,,,,,,
2801,11769,,,,,,
2802,11772,,,,,,
2803,11775,,,,,,
2804,11778,,,,,,
2805,11780,,,,,,
2806,11783,,,,,,
2807,11784,,,,,,
2808,11785,,,,,,
2809,11789,,,,,,
2810,11790,,,,,,
2811,11795,,,,,,
2812,11796,,,,,,
2813,11806,,,,,,
2814,11808,,,,,,
2815,11813,,,,,,
2816,11815,,,,,,
2817,11818,,,,,,
2818,11819,,,,,,
2819,11820,,,,,,
2820,11830,,,,,,
2821,11837,,,,,,
2822,11840,,,,,,
2823,11847,,,,,,
2824,11852,,,,,,
2825,11861,,,,,,
2826,11866,,,,,,
2827,11883,,,,,,
2828,11886,,,,,,
2829,11888,,,,,,
2830,11893,,,,,,
2831,11894,,,,,,
2832,11900,,,,,,
2833,11907,,,,,,
2834,11910,,,,,,
2835,11914,,,,,,
2836,11919,,,,,,
2837,11924,,,,,,
2838,11927,,,,,,
2839,11936,,,,,,
2840,11937,,,,,,
2841,11942,,,,,,
2842,11943,,,,,,
2843,11951,,,,,,
2844,11954,,,,,,
2845,11969,,,,,,
2846,11971,,,,,,
2847,11972,,,,,,
2848,11976,,,,,,
2849,11985,,,,,,
2850,12000,,,,,,
2851,12002,,,,,,
2852,12005,,,,,,
2853,12013,,,,,,
2854,12016,,,,,,
2855,12018,,,,,,
2856,12020,,,,,,
2857,12021,,,,,,
2858,12026,,,,,,
2859,12034,,,,,,
2860,12037,,,,,,
2861,12041,,,,,,
2862,12042,,,,,,
2863,12044,,,,,,
2864,12046,,,,,,
2865,12048,,,,,,
2866,12050,,,,,,
2867,12051,,,,,,
2868,12053,,,,,,
2869,12058,,,,,,
2870,12061,,,,,,
2871,12063,,,,,,
2872,12064,,,,,,
2873,12072,,,,,,
2874,12075,,,,,,
2875,12079,,,,,,
2876,12086,,,,,,
2877,12088,,,,,,
2878,12091,,,,,,
2879,12095,,,,,,
2880,12101,,,,,,
2881,12103,,,,,,
2882,12110,,,,,,
2883,12112,,,,,,
2884,12113,,,,,,
2885,12118,,,,,,
2886,12128,,,,,,
2887,12129,,,,,,
2888,12135,,,,,,
2889,12136,,,,,,
2890,12148,,,,,,
2891,12150,,,,,,
2892,12156,,,,,,
2893,12157,,,,,,
2894,12163,,,,,,
2895,12168,,,,,,
2896,12169,,,,,,
2897,12170,,,,,,
2898,12171,,,,,,
2899,12180,,,,,,
2900,12191,,,,,,
2901,12192,,,,,,
2902,12197,,,,,,
2903,12202,,,,,,
2904,12218,,,,,,
2905,12219,,,,,,
2906,12220,,,,,,
2907,12222,,,,,,
2908,12226,,,,,,
2909,12236,,,,,,
2910,12238,,,,,,
2911,12241,,,,,,
2912,12254,,,,,,
2913,12256,,,,,,
2914,12261,,,,,,
2915,12267,,,,,,
2916,12271,,,,,,
2917,12276,,,,,,
2918,12277,,,,,,
2919,12278,,,,,,
2920,12279,,,,,,
2921,12284,,,,,,
2922,12285,,,,,,
2923,12297,,,,,,
2924,12300,,,,,,
2925,12309,,,,,,
2926,12310,,,,,,
2927,12316,,,,,,
2928,12323,,,,,,
2929,12325,,,,,,
2930,12326,,,,,,
2931,12327,,,,,,
2932,12328,,,,,,
2933,12330,,,,,,
2934,12334,,,,,,
2935,12337,,,,,,
2936,12343,,,,,,
